timestamp,true_value,predicted_score,anomaly
2014-02-04 03:20:00,97.17571,-3367113694676.3555,False
2014-02-04 03:25:00,98.24158,-195961417478.61258,False
2014-02-04 03:30:00,97.17491,-3301638299972.3193,False
2014-02-04 03:35:00,97.888,-642313525764.5634,False
2014-02-04 03:40:00,98.07865,-439512822368.2727,False
2014-02-04 03:45:00,99.089355,-35743929510.3336,False
2014-02-04 03:50:00,98.44392,-15235201065964.541,False
2014-02-04 03:55:00,97.41833,-879630184715.307,False
2014-02-04 04:00:00,97.550095,-676497567244.0764,False
2014-02-04 04:05:00,98.10603,-5051274425963.607,False
2014-02-04 04:10:00,97.84469,-3326585639568.621,False
2014-02-04 04:15:00,97.43308,-6417785961.092062,False
2014-02-04 04:20:00,97.99052,-6071840423.176747,False
2014-02-04 04:25:00,98.973305,-9089949628.60146,False
2014-02-04 04:30:00,97.42019,-116082159866.80428,False
2014-02-04 04:35:00,98.27064,-193828733802.50653,False
2014-02-04 04:40:00,99.03007,-8817426537.066952,False
2014-02-04 04:45:00,97.94794,-26191958480.067684,False
2014-02-04 04:50:00,97.60845,-421563472318.8056,False
2014-02-04 04:55:00,98.71555,-604922781.9344178,False
2014-02-04 05:00:00,97.36235,-83541138416.62212,False
2014-02-04 05:05:00,98.1108,-2510105393623.1533,False
2014-02-04 05:10:00,98.58894,-11730004734.085814,False
2014-02-04 05:15:00,97.84279,-37865212411.19822,False
2014-02-04 05:20:00,98.146904,-24848304733.64943,False
2014-02-04 05:25:00,99.227844,-23850692221.730484,False
2014-02-04 05:30:00,97.951546,-19126891848259.21,False
2014-02-04 05:35:00,99.24789,-219363015639504.62,False
2014-02-04 05:40:00,98.45625,-12091799297.890903,False
2014-02-04 05:45:00,99.13121,-183305746006.1596,False
2014-02-04 05:50:00,97.96934,-6915651141.170359,False
2014-02-04 05:55:00,98.23691,-18349919769.372536,False
2014-02-04 06:00:00,98.068665,-19299615050.03803,False
2014-02-04 06:05:00,98.54773,-1015079977193.4235,False
2014-02-04 06:10:00,97.748665,-427985367943.16064,False
2014-02-04 06:15:00,100.00303,-177845314.6260323,False
2014-02-04 06:20:00,99.84324,-300380900.4571649,False
2014-02-04 06:25:00,99.00522,-606335054423.9277,False
2014-02-04 06:30:00,99.447205,-99538631257527.6,False
2014-02-04 06:35:00,99.01229,-38076603102.52359,False
2014-02-04 06:40:00,99.31473,-1278624363267.1807,False
2014-02-04 06:45:00,99.79033,-2083633724495042.8,False
2014-02-04 06:50:00,99.72654,-2342202696.0862107,False
2014-02-04 06:55:00,99.20333,-207461270495.94495,False
2014-02-04 07:00:00,99.21565,-11668221921.030964,False
2014-02-04 07:05:00,99.29316,-11082530569.186316,False
2014-02-04 07:10:00,100.341805,-1884301924.0690346,False
2014-02-04 07:15:00,99.73979,-1856051291.2208633,False
2014-02-04 07:20:00,98.10352,-7239580935.5327,False
2014-02-04 07:25:00,98.105316,-88025966128.6022,False
2014-02-04 07:30:00,99.785835,-2084619240.1488228,False
2014-02-04 07:35:00,98.07945,-261760114763.0713,False
2014-02-04 07:40:00,97.99123,-2320393778.3227077,False
2014-02-04 07:45:00,99.729126,-5215606328.886966,False
2014-02-04 07:50:00,98.48778,-77960137863.80301,False
2014-02-04 07:55:00,98.604576,-125089348137.9478,False
2014-02-04 08:00:00,98.20088,-31001193796.10601,False
2014-02-04 08:05:00,99.58569,-8076569698.642815,False
2014-02-04 08:10:00,99.42002,-43246802996.85226,False
2014-02-04 08:15:00,100.02765,-20632547230.19114,False
2014-02-04 08:20:00,99.65676,-1846942770895.6223,False
2014-02-04 08:25:00,99.00846,-330276874945513.0,False
2014-02-04 08:30:00,99.28707,-3588745811.9785805,False
2014-02-04 08:35:00,98.59957,-3693913984.18109,False
2014-02-04 08:40:00,98.337166,-76501043259.57912,False
2014-02-04 08:45:00,100.08799,-740517481050.7305,False
2014-02-04 08:50:00,98.92392,-561636393073.6006,False
2014-02-04 08:55:00,99.32919,-31057213028169.574,False
2014-02-04 09:00:00,99.336624,-729007994684.5521,False
2014-02-04 09:05:00,99.572136,-4877289960.4089985,False
2014-02-04 09:10:00,98.55906,-3351293095.475587,False
2014-02-04 09:15:00,98.88129,-5116174580293.951,False
2014-02-04 09:20:00,98.3164,-70083721756076.45,False
2014-02-04 09:25:00,98.63083,-8494058604.427767,False
2014-02-04 09:30:00,97.65645,-1456767288630.0808,False
2014-02-04 09:35:00,99.22815,-40273375336.46676,False
2014-02-04 09:40:00,99.38576,-4149570819364.072,False
2014-02-04 09:45:00,98.164024,-131025359537276.9,False
2014-02-04 09:50:00,97.58994,-8753385665.63243,False
2014-02-04 09:55:00,98.2655,-7118815596.541145,False
2014-02-04 10:00:00,98.227936,-454250563.4838055,False
2014-02-04 10:05:00,99.20782,-1615798897.584783,False
2014-02-04 10:10:00,99.33404,-11844065914.657278,False
2014-02-04 10:15:00,97.95055,-392734311691.3273,False
2014-02-04 10:20:00,97.73901,-12687133756.228619,False
2014-02-04 10:25:00,99.15136,-40585368135808.38,False
2014-02-04 10:30:00,98.017784,-2914342208146.3906,False
2014-02-04 10:35:00,98.2832,-20992857139.894882,False
2014-02-04 10:40:00,98.78268,-8185096059.154917,False
2014-02-04 10:45:00,98.8266,-3814223523370.1016,False
2014-02-04 10:50:00,99.050224,-265269100074.35464,False
2014-02-04 10:55:00,99.339424,-1507422967020.9575,False
2014-02-04 11:00:00,97.83754,-171460897406.2371,False
2014-02-04 11:05:00,99.2896,-666897207325.6149,False
2014-02-04 11:10:00,98.63712,-18720851974.23185,False
2014-02-04 11:15:00,99.05918,-209404824726.66876,False
2014-02-04 11:20:00,98.618,-8385619647.302923,False
2014-02-04 11:25:00,98.74661,-81803352467.05713,False
2014-02-04 11:30:00,97.629395,-9643663937431.297,False
2014-02-04 11:35:00,99.17603,-548826396056913.1,False
2014-02-04 11:40:00,98.05879,-37783774324755.305,False
2014-02-04 11:45:00,98.85225,-28363438709.576344,False
2014-02-04 11:50:00,99.06824,-2176388537803.308,False
2014-02-04 11:55:00,97.408554,-46238670006.2253,False
2014-02-04 12:00:00,97.22833,-691626665046.9989,False
2014-02-04 12:05:00,98.75853,-40071821345.41644,False
2014-02-04 12:10:00,97.52532,-5924312885913.791,False
2014-02-04 12:15:00,97.56728,-5656390341.352662,False
2014-02-04 12:20:00,97.963974,-78428385422.36557,False
2014-02-04 12:25:00,97.849205,-29213543398.906414,False
2014-02-04 12:30:00,98.56284,-7369473895.661131,False
2014-02-04 12:35:00,99.41487,-207020971857519.66,False
2014-02-04 12:40:00,97.70171,-271334694.2378615,False
2014-02-04 12:45:00,98.85751,-861818299672.2343,False
2014-02-04 12:50:00,98.24089,-20000292055714.445,False
2014-02-04 12:55:00,99.21759,-3118487579.2159643,False
2014-02-04 13:00:00,98.91139,-187809810337.0645,False
2014-02-04 13:05:00,98.30767,-558629420212.4318,False
2014-02-04 13:10:00,97.69575,-762868983.5961512,False
2014-02-04 13:15:00,98.98008,-817894552.3352329,False
2014-02-04 13:20:00,97.64138,-7047371582500.114,False
2014-02-04 13:25:00,97.97375,-2438659634127.553,False
2014-02-04 13:30:00,99.02634,-13251882601447.2,False
2014-02-04 13:35:00,98.73581,-22233607733.989532,False
2014-02-04 13:40:00,98.4215,-397842802335.66187,False
2014-02-04 13:45:00,98.8245,-52722744466.87731,False
2014-02-04 13:50:00,98.25855,-152756052899.2761,False
2014-02-04 13:55:00,98.54757,-725219531676.5875,False
2014-02-04 14:00:00,97.58062,-44462528.25280662,False
2014-02-04 14:05:00,97.24357,-15166582610.74061,False
2014-02-04 14:10:00,97.17921,-777848039168.7255,False
2014-02-04 14:15:00,98.714676,-839701913.0249405,False
2014-02-04 14:20:00,98.351494,-344716433.1394012,False
2014-02-04 14:25:00,98.442665,-10161465364271.965,False
2014-02-04 14:30:00,97.424644,-6927602715.735921,False
2014-02-04 14:35:00,97.784836,-24777363.387296986,False
2014-02-04 14:40:00,97.24684,-4365598646.316491,False
2014-02-04 14:45:00,98.96533,-48873948680.429726,False
2014-02-04 14:50:00,97.220665,-642369849580101.4,False
2014-02-04 14:55:00,99.038124,-796582267508.1458,False
2014-02-04 15:00:00,97.95607,-129214080284.58113,False
2014-02-04 15:05:00,97.05685,-1600633095501.5706,False
2014-02-04 15:10:00,97.012665,-690309084155.741,False
2014-02-04 15:15:00,97.26026,-16996038887.215267,False
2014-02-04 15:20:00,98.46988,-481901796826.23206,False
2014-02-04 15:25:00,98.3312,-8879592498.8777,False
2014-02-04 15:30:00,96.78526,-4123673388.9303412,False
2014-02-04 15:35:00,98.43001,-831994530395.8566,False
2014-02-04 15:40:00,98.555,-6424453619.914387,False
2014-02-04 15:45:00,98.81904,-530823746.90827626,False
2014-02-04 15:50:00,97.51824,-1104693220.4363694,False
2014-02-04 15:55:00,98.976654,-688556188.7650831,False
2014-02-04 16:00:00,96.621254,-81275460710.15695,False
2014-02-04 16:05:00,96.85485,-3984796052.5491395,False
2014-02-04 16:10:00,98.86604,-1803314281.3287132,False
2014-02-04 16:15:00,97.547485,-653162390306.579,False
2014-02-04 16:20:00,98.14384,-2293637638.9614644,False
2014-02-04 16:25:00,97.67501,-71199140654.51666,False
2014-02-04 16:30:00,98.2013,-14949910741.692368,False
2014-02-04 16:35:00,97.60839,-536624660772.45996,False
2014-02-04 16:40:00,97.3172,-127480457464154.1,False
2014-02-04 16:45:00,97.58515,-8037748562449.591,False
2014-02-04 16:50:00,97.86448,-1784098572.2408848,False
2014-02-04 16:55:00,96.86895,-83954608462.92795,False
2014-02-04 17:00:00,95.44982,-63805072538770.664,False
2014-02-04 17:05:00,96.02403,-6631444973788.381,False
2014-02-04 17:10:00,95.105644,-50702671702.44754,False
2014-02-04 17:15:00,96.8866,-103784362096.6484,False
2014-02-04 17:20:00,95.71289,-132094332228.07825,False
2014-02-04 17:25:00,96.42279,-43886717378.0016,False
2014-02-04 17:30:00,96.38171,-1637444682.6925025,False
2014-02-04 17:35:00,96.410034,-6079888433.967208,False
2014-02-04 17:40:00,94.769905,-541290235.3975699,False
2014-02-04 17:45:00,94.50798,-370806383535.9704,False
2014-02-04 17:50:00,95.760185,-91378863725.29279,False
2014-02-04 17:55:00,93.619484,-6423753475643.992,False
2014-02-04 18:00:00,94.00774,-20079313635.06153,False
2014-02-04 18:05:00,93.74411,-6969686179.021625,False
2014-02-04 18:10:00,94.93598,-12367228012.007816,False
2014-02-04 18:15:00,93.52658,-515290287359.5155,False
2014-02-04 18:20:00,94.34645,-341231393487.72394,False
2014-02-04 18:25:00,94.46834,-2974478487941.0186,False
2014-02-04 18:30:00,93.5504,-19139861327951.312,False
2014-02-04 18:35:00,93.16566,-69372046463949.67,False
2014-02-04 18:40:00,93.2214,-7587275592.88521,False
2014-02-04 18:45:00,91.49315,-1454954627661.8877,False
2014-02-04 18:50:00,93.235916,-70720861496.54573,False
2014-02-04 18:55:00,92.80252,-8190657065824.38,False
2014-02-04 19:00:00,92.50277,-5220843552.183083,False
2014-02-04 19:05:00,92.17993,-301999071410.48944,False
2014-02-04 19:10:00,91.74538,-297894902525942.9,False
2014-02-04 19:15:00,92.60188,-513194548992.2962,False
2014-02-04 19:20:00,90.45572,-5414320833793.207,False
2014-02-04 19:25:00,90.9693,-4607669011560.567,False
2014-02-04 19:30:00,89.71539,-40767392557033.98,False
2014-02-04 19:35:00,90.83402,-1568002351913.2722,False
2014-02-04 19:40:00,91.32621,-1294487358427.5588,False
2014-02-04 19:45:00,91.08759,-103289752857993.6,False
2014-02-04 19:50:00,91.04824,-110609468906874.95,False
2014-02-04 19:55:00,90.48712,-1314108950769.2437,False
2014-02-04 20:00:00,89.113884,-2151349512390.0945,False
2014-02-04 20:05:00,89.12626,-8592259369213.38,False
2014-02-04 20:10:00,90.58535,-7504458195028.094,False
2014-02-04 20:15:00,89.98812,-1824481906576.472,False
2014-02-04 20:20:00,89.291245,-175057572167446.7,False
2014-02-04 20:25:00,90.03456,-1168395481321558.5,False
2014-02-04 20:30:00,90.37036,-175761550186.96283,False
2014-02-04 20:35:00,89.993416,-6580961631292.054,False
2014-02-04 20:40:00,90.16207,-1031490079339.4036,False
2014-02-04 20:45:00,91.49553,-22242228874862.848,False
2014-02-04 20:50:00,90.696556,-163858757597.12704,False
2014-02-04 20:55:00,92.41254,-51616131359624.75,False
2014-02-04 21:00:00,91.00601,-36856240399.166245,False
2014-02-04 21:05:00,92.47509,-9236455215.035925,False
2014-02-04 21:10:00,93.207954,-9717845188015818.0,False
2014-02-04 21:15:00,91.80789,-21466863128622.547,False
2014-02-04 21:20:00,92.22802,-329403625669.7989,False
2014-02-04 21:25:00,91.741776,-494543539488.0326,False
2014-02-04 21:30:00,93.906525,-1231601676226.721,False
2014-02-04 21:35:00,92.21101,-11100895430936.832,False
2014-02-04 21:40:00,93.09975,-145534336984.48004,False
2014-02-04 21:45:00,92.489075,-8076457068686.034,False
2014-02-04 21:50:00,93.98181,-39617813565.04606,False
2014-02-04 21:55:00,93.29179,-80074365713492.06,False
2014-02-04 22:00:00,93.726715,-18581426799635.28,False
2014-02-04 22:05:00,92.775734,-7062249262.702042,False
2014-02-04 22:10:00,91.307144,-784365914050.4294,False
2014-02-04 22:15:00,91.9655,-245050091561.9549,False
2014-02-04 22:20:00,90.91845,-1734235290109.2969,False
2014-02-04 22:25:00,90.087265,-2.4110426338546874e+17,False
2014-02-04 22:30:00,91.73952,-4161191836495.579,False
2014-02-04 22:35:00,90.712585,-363726530506.5264,False
2014-02-04 22:40:00,89.655624,-436737198953701.06,False
2014-02-04 22:45:00,90.74659,-56688152877.66842,False
2014-02-04 22:50:00,91.02866,-13744428595123.375,False
2014-02-04 22:55:00,90.59348,-454518186887.3781,False
2014-02-04 23:00:00,89.44637,-1741983415318.4434,False
2014-02-04 23:05:00,89.55093,-61576280863.46476,False
2014-02-04 23:10:00,89.776985,-23981528696.664314,False
2014-02-04 23:15:00,89.918686,-6072773331591869.0,False
2014-02-04 23:20:00,89.041145,-1020815451520230.2,False
2014-02-04 23:25:00,88.96848,-1071791437932041.0,False
2014-02-04 23:30:00,89.06722,-501560963882.61505,False
2014-02-04 23:35:00,88.03735,-449943872926.8405,False
2014-02-04 23:40:00,88.33785,-3487211971187.509,False
2014-02-04 23:45:00,86.999535,-3403540420071.493,False
2014-02-04 23:50:00,87.53948,-29824659977747.617,False
2014-02-04 23:55:00,88.50946,-4476151756648.371,False
2014-02-05 00:00:00,88.53317,-44847587354222.61,False
2014-02-05 00:05:00,87.35851,-1896791455846.6414,False
2014-02-05 00:10:00,87.17008,-2239454467571049.2,False
2014-02-05 00:15:00,87.65304,-3136937132121.216,False
2014-02-05 00:20:00,87.81905,-10890845578359.344,False
2014-02-05 00:25:00,87.01649,-270041263067388.3,False
2014-02-05 00:30:00,86.0012,-213547062917.63144,False
2014-02-05 00:35:00,86.12962,-502844643311.4495,False
2014-02-05 00:40:00,84.8064,-26889736658.14557,False
2014-02-05 00:45:00,84.7016,-458471714028.853,False
2014-02-05 00:50:00,85.7332,-3906098722901.655,False
2014-02-05 00:55:00,84.763,-31112772964.56825,False
2014-02-05 01:00:00,84.408585,-9456987319354.13,False
2014-02-05 01:05:00,85.64746,-1064600130559.5159,False
2014-02-05 01:10:00,84.019066,-219429379669.9305,False
2014-02-05 01:15:00,83.44067,-19024512354.768303,False
2014-02-05 01:20:00,83.78815,-5114601390.916246,False
2014-02-05 01:25:00,83.278625,-26542026582.99465,False
2014-02-05 01:30:00,84.43225,-33091763245.069233,False
2014-02-05 01:35:00,83.590515,-1278581094.441115,False
2014-02-05 01:40:00,82.65643,-24951835669.42279,False
2014-02-05 01:45:00,84.167725,-42234719905438.87,False
2014-02-05 01:50:00,83.838036,-688318424436.0106,False
2014-02-05 01:55:00,83.34011,-283176827984.0204,False
2014-02-05 02:00:00,81.88213,-6260213003566.512,False
2014-02-05 02:05:00,82.18393,-21621494625.386734,False
2014-02-05 02:10:00,80.64535,-25846097400.86022,False
2014-02-05 02:15:00,82.04297,-37361665934.48918,False
2014-02-05 02:20:00,81.741806,-210456125677.0816,False
2014-02-05 02:25:00,79.9851,-2913899985765.3945,False
2014-02-05 02:30:00,80.66393,-1381839071041.17,False
2014-02-05 02:35:00,79.59799,-4705607300.811149,False
2014-02-05 02:40:00,80.31396,-24188024085.426266,False
2014-02-05 02:45:00,79.271736,-5289430529.037197,False
2014-02-05 02:50:00,78.27571,-2373422880.7150245,False
2014-02-05 02:55:00,76.327614,-4947206142.508566,False
2014-02-05 03:00:00,75.31922,-548360673909477.3,False
2014-02-05 03:05:00,76.89387,-83879874.38627487,False
2014-02-05 03:10:00,75.887314,-494363803.36711085,False
2014-02-05 03:15:00,74.18021,-27401629.73063031,False
2014-02-05 03:20:00,73.06702,-549480169.7604711,False
2014-02-05 03:25:00,73.2424,-3891622550.205243,False
2014-02-05 03:30:00,71.76496,-69570.97537987828,False
2014-02-05 03:35:00,71.49617,-109058668.53134194,False
2014-02-05 03:40:00,71.02425,-91053847362.8691,False
2014-02-05 03:45:00,69.83593,-240925580.0931692,False
2014-02-05 03:50:00,70.0838,-51086925577.15606,False
2014-02-05 03:55:00,68.81851,-73421758.30478242,False
2014-02-05 04:00:00,68.60381,-105577544.51110485,False
2014-02-05 04:05:00,68.74319,-2205572.7261955445,False
2014-02-05 04:10:00,68.94455,-97579168.25176194,False
2014-02-05 04:15:00,67.71716,-175809032.06416154,False
2014-02-05 04:20:00,67.94088,-66111157.17417661,False
2014-02-05 04:25:00,68.14825,-20382326354.725647,False
2014-02-05 04:30:00,67.040436,-16662434.773151243,False
2014-02-05 04:35:00,66.69135,-111704233693.55371,False
2014-02-05 04:40:00,67.961525,-591035544.4763238,False
2014-02-05 04:45:00,67.60007,-2899873247.701042,False
2014-02-05 04:50:00,65.8392,-1336222317.1124957,False
2014-02-05 04:55:00,66.23359,-243816141.2228442,False
2014-02-05 05:00:00,66.08797,-290015809.0017542,False
2014-02-05 05:05:00,71.11491,-7826105204.336035,False
2014-02-05 05:10:00,73.78693,-42476569.29315267,False
2014-02-05 05:15:00,77.66883,-1059658239.0362574,False
2014-02-05 05:20:00,78.59786,-571292652.6581631,False
2014-02-05 05:25:00,78.83271,-103084908891.48827,False
2014-02-05 05:30:00,80.4225,-118648544.1583399,False
2014-02-05 05:35:00,78.7762,-173909816.9657964,False
2014-02-05 05:40:00,79.30023,-4678151220.062027,False
2014-02-05 05:45:00,81.48614,-3909098779712.9907,False
2014-02-05 05:50:00,80.48968,-121690065288.2863,False
2014-02-05 05:55:00,81.62078,-685843338369.8287,False
2014-02-05 06:00:00,80.80153,-42062070603.499374,False
2014-02-05 06:05:00,83.43307,-19960118582.5707,False
2014-02-05 06:10:00,83.203896,-17914406805.317783,False
2014-02-05 06:15:00,84.080734,-297915188548.6205,False
2014-02-05 06:20:00,83.7131,-384079375960.02844,False
2014-02-05 06:25:00,83.735146,-32558810628.76945,False
2014-02-05 06:30:00,83.55584,-583386016758.6086,False
2014-02-05 06:35:00,85.74872,-217080736830.90436,False
2014-02-05 06:40:00,86.45518,-19580448214.35063,False
2014-02-05 06:45:00,86.50973,-152185847713492.66,False
2014-02-05 06:50:00,85.801636,-10281430687178.754,False
2014-02-05 06:55:00,86.58139,-15175578633640.5,False
2014-02-05 07:00:00,88.16487,-84414675454792.16,False
2014-02-05 07:05:00,87.11435,-46914714704014.83,False
2014-02-05 07:10:00,88.18563,-1109609267357.7898,False
2014-02-05 07:15:00,88.87206,-64783506003974.3,False
2014-02-05 07:20:00,89.53524,-106838645702.38786,False
2014-02-05 07:25:00,90.08485,-1655126231041.8008,False
2014-02-05 07:30:00,90.03974,-10939378111280.432,False
2014-02-05 07:35:00,90.72227,-158259550489.1484,False
2014-02-05 07:40:00,90.93139,-9411836168001.17,False
2014-02-05 07:45:00,90.81409,-910319997580566.2,False
2014-02-05 07:50:00,91.806946,-1295789933655.5947,False
2014-02-05 07:55:00,92.284294,-766341877359.5745,False
2014-02-05 08:00:00,92.68768,-15942137403.78067,False
2014-02-05 08:05:00,92.86362,-45287500320664.08,False
2014-02-05 08:10:00,92.45089,-110208300423.90271,False
2014-02-05 08:15:00,91.8105,-182905236814.6916,False
2014-02-05 08:20:00,92.37983,-2555561164.03391,False
2014-02-05 08:25:00,89.86733,-15120934262557.434,False
2014-02-05 08:30:00,90.23524,-64071422935384.64,False
2014-02-05 08:35:00,91.00638,-78696727554.22104,False
2014-02-05 08:40:00,90.93001,-176810054700.7887,False
2014-02-05 08:45:00,90.273834,-117023142611659.58,False
2014-02-05 08:50:00,90.77388,-271397772209.24,False
2014-02-05 08:55:00,88.67487,-2807816358.5405493,False
2014-02-05 09:00:00,90.23742,-8035691944546.683,False
2014-02-05 09:05:00,90.05817,-2.7322815898219416e+16,False
2014-02-05 09:10:00,89.99893,-5392460732711.382,False
2014-02-05 09:15:00,88.66584,-1.61164530068356e+16,False
2014-02-05 09:20:00,87.95087,-1022430552815.7926,False
2014-02-05 09:25:00,87.23519,-1.7659161774828324e+16,False
2014-02-05 09:30:00,88.95195,-6056912914012.764,False
2014-02-05 09:35:00,87.82993,-2.8311455381382756e+16,False
2014-02-05 09:40:00,87.86163,-26032783609.000282,False
2014-02-05 09:45:00,87.26302,-911440065866.3363,False
2014-02-05 09:50:00,87.99731,-13285671001744.209,False
2014-02-05 09:55:00,88.088974,-5651944197.686857,False
2014-02-05 10:00:00,87.19805,-54921965055.693474,False
2014-02-05 10:05:00,85.910355,-600357371069.1062,False
2014-02-05 10:10:00,85.36173,-371018636931.8808,False
2014-02-05 10:15:00,85.306206,-22898323835957.28,False
2014-02-05 10:20:00,87.04301,-4960690869752.486,False
2014-02-05 10:25:00,84.53503,-17787099379340.215,False
2014-02-05 10:30:00,85.457794,-105935577962.8729,False
2014-02-05 10:35:00,84.71225,-359807994258.7005,False
2014-02-05 10:40:00,84.17345,-36097498397610.67,False
2014-02-05 10:45:00,84.50233,-4037222435.7413435,False
2014-02-05 10:50:00,85.38294,-156861023613.84943,False
2014-02-05 10:55:00,85.258804,-870943672027.6674,False
2014-02-05 11:00:00,84.87026,-3046020536550.1143,False
2014-02-05 11:05:00,84.199936,-19122906082.804543,False
2014-02-05 11:10:00,83.94603,-1360733780160783.2,False
2014-02-05 11:15:00,83.024796,-15778873389.320724,False
2014-02-05 11:20:00,84.9118,-60616043766.34279,False
2014-02-05 11:25:00,84.52323,-45862484503.52567,False
2014-02-05 11:30:00,83.39275,-176775261023.4766,False
2014-02-05 11:35:00,84.755325,-5938716892.48109,False
2014-02-05 11:40:00,84.49526,-8668313062.483181,False
2014-02-05 11:45:00,83.20309,-37526119753.80563,False
2014-02-05 11:50:00,85.19595,-408828878809.80695,False
2014-02-05 11:55:00,84.284836,-3064217815.26994,False
2014-02-05 12:00:00,84.681526,-164067956055740.16,False
2014-02-05 12:05:00,84.77966,-29023693719.23056,False
2014-02-05 12:10:00,84.08339,-2008156893095.675,False
2014-02-05 12:15:00,85.41911,-373457177332.77985,False
2014-02-05 12:20:00,84.141716,-365382682540.44293,False
2014-02-05 12:25:00,85.17493,-34777287884.95737,False
2014-02-05 12:30:00,84.35336,-4439774150789.759,False
2014-02-05 12:35:00,84.29246,-739802704530.4304,False
2014-02-05 12:40:00,84.05296,-2023379130019.609,False
2014-02-05 12:45:00,85.55444,-705283825846.1848,False
2014-02-05 12:50:00,84.998665,-55255337019.73277,False
2014-02-05 12:55:00,85.92096,-1450020031871.19,False
2014-02-05 13:00:00,84.44583,-1771108144182.1978,False
